,date,state,abbrev,population,positive,active,probableCases,totalTestResultsSource,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,bedsPerThousand,total_beds
68,2020-10-18,Kentucky,KY,4499692,87607.0,69135.0,13007.0,totalTestsViral,691.0,6592.0,185.0,,17155.0,B,10/18/2020 00:00,2020-10-18T00:00:00Z,10/17 20:00,1317.0,6592.0,1674648.0,,,74600.0,1303.0,14.0,,,80982.0,,,,,,,,39004.0,,0,0,0,0,0,,3.2,14399.0144
69,2020-10-18,Louisiana,LA,4645184,178869.0,11327.0,3088.0,posNeg,550.0,,,60.0,161792.0,A,10/18/2020 13:00,2020-10-18T13:00:00Z,10/18 09:00,5750.0,,,,,175781.0,5550.0,200.0,,2589510.0,,,,,,,,,,,0,0,0,0,0,,3.3,15329.1072
70,2020-10-18,Massachusetts,MA,6976597,143660.0,15031.0,3013.0,totalTestsViral,483.0,13001.0,83.0,32.0,118892.0,A+,10/18/2020 08:00,2020-10-18T08:00:00Z,10/18 04:00,9737.0,13001.0,5168943.0,183400.0,,140647.0,9517.0,220.0,,2514633.0,,,,124154.0,,,162157.0,,,,0,0,0,0,0,,2.3,16046.173099999998
71,2020-10-18,Maryland,MD,6083116,135657.0,123730.0,,totalTestsViral,433.0,16435.0,115.0,,7890.0,A,10/18/2020 10:00,2020-10-18T10:00:00Z,10/18 06:00,4037.0,16435.0,3079162.0,163239.0,,135657.0,3891.0,146.0,,1806662.0,,,,142054.0,12794.0,129260.0,,,,,0,0,0,0,0,,1.9,11557.920399999999
72,2020-10-18,Maine,ME,1345790,5939.0,648.0,630.0,posNeg,11.0,468.0,5.0,1.0,5145.0,A+,10/17/2020 23:59,2020-10-17T23:59:00Z,10/17 19:59,146.0,468.0,533019.0,6563.0,526133.0,5309.0,145.0,1.0,,,10353.0,344.0,9979.0,,,,,,,,0,0,0,0,0,,2.5,3364.475
73,2020-10-18,Michigan,MI,10045029,159119.0,42263.0,16013.0,posNeg,1000.0,,254.0,94.0,109539.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,7317.0,,4261714.0,197889.0,4111638.0,143106.0,6987.0,330.0,,,310344.0,,,,,,,,,,0,0,0,0,0,,2.5,25112.572500000002
74,2020-10-18,Minnesota,MN,5700671,122812.0,12262.0,288.0,totalTestEncountersViral,484.0,8866.0,126.0,,108316.0,A,10/17/2020 17:00,2020-10-17T17:00:00Z,10/17 13:00,2234.0,8866.0,,,,122524.0,2224.0,10.0,2489218.0,1681318.0,,,,,,,,,20516.0,,0,0,0,0,0,,2.5,14251.677500000002
75,2020-10-18,Missouri,MO,6169270,156696.0,154114.0,,totalTestsViral,918.0,,,,0.0,B,10/18/2020 00:59,2020-10-18T00:59:00Z,10/17 20:59,2582.0,,2285067.0,179986.0,2100802.0,156696.0,,,,1386536.0,84527.0,4983.0,79346.0,68797.0,3618.0,71709.0,14120.0,,25059.0,5042.0,0,0,0,0,0,,3.1,19124.737
76,2020-10-18,Mississippi,MS,2989260,110006.0,12670.0,11531.0,posNeg,609.0,6237.0,140.0,69.0,94165.0,A+,10/16/2020 00:00,2020-10-16T00:00:00Z,10/15 20:00,3171.0,6237.0,827497.0,,,98475.0,2879.0,292.0,,,41053.0,95.0,,,,,,,72982.0,,0,0,0,0,0,,4.0,11957.04
77,2020-10-18,Montana,MT,1086759,22821.0,9139.0,,posNeg,331.0,1010.0,,,13441.0,C,10/18/2020 01:59,2020-10-18T01:59:00Z,10/17 21:59,241.0,1010.0,431134.0,,,22821.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,3586.3046999999997
78,2020-10-18,North Carolina,NC,10611862,246028.0,35623.0,8223.0,posNeg,1129.0,,310.0,,206471.0,A+,10/18/2020 11:20,2020-10-18T11:20:00Z,10/18 07:20,3934.0,,3609035.0,,,237805.0,3887.0,47.0,,,,,,,,,,,15275.0,,0,0,0,0,0,,2.1,22284.9102
79,2020-10-18,North Dakota,ND,761723,31978.0,5755.0,,totalTestEncountersViral,210.0,1253.0,35.0,,25922.0,B,10/18/2020 01:59,2020-10-18T01:59:00Z,10/17 21:59,301.0,1253.0,762083.0,,,31978.0,296.0,5.0,733088.0,270555.0,10486.0,572.0,9914.0,,,,,,,,0,0,0,0,0,,4.3,3275.4089
80,2020-10-18,Nebraska,NE,1952570,57334.0,18157.0,,posNeg,320.0,2650.0,,,38629.0,A,10/17/2020 21:00,2020-10-17T21:00:00Z,10/17 17:00,548.0,2650.0,791630.0,,,57334.0,,,,539442.0,,,,,,,,,,,0,0,0,0,0,,3.6,7029.2519999999995
81,2020-10-18,New Hampshire,NH,1371246,9694.0,971.0,,totalTestsViral,17.0,761.0,,,8256.0,B,10/18/2020 09:00,2020-10-18T09:00:00Z,10/18 05:00,467.0,761.0,538613.0,,,9694.0,,,,313364.0,32583.0,,,31764.0,,,,,,,0,0,0,0,0,,2.1,2879.6166000000003
82,2020-10-18,New Jersey,NJ,8936574,220013.0,167913.0,,posNeg,732.0,24160.0,169.0,67.0,35889.0,B,10/18/2020 00:00,2020-10-18T00:00:00Z,10/17 20:00,16211.0,24160.0,4137596.0,,,220013.0,14422.0,1789.0,,,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
83,2020-10-18,New Mexico,NM,2096640,36343.0,15561.0,,posNeg,173.0,3911.0,,,19853.0,B,10/17/2020 17:20,2020-10-17T17:20:00Z,10/17 13:20,929.0,3911.0,1046727.0,,,36343.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
84,2020-10-18,Nevada,NV,3139658,90261.0,86225.0,,posNeg,503.0,,139.0,60.0,2326.0,A+,10/18/2020 00:00,2020-10-18T00:00:00Z,10/17 20:00,1710.0,,1154583.0,,,90261.0,,,1141393.0,759508.0,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
85,2020-10-18,New York,NY,19440469,484281.0,380275.0,,posNeg,913.0,89995.0,200.0,102.0,78362.0,B,10/17/2020 23:59,2020-10-17T23:59:00Z,10/17 19:59,25644.0,89995.0,,,,484281.0,,,12900166.0,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
86,2020-10-18,Ohio,OH,11747694,181787.0,26553.0,10542.0,posNeg,1097.0,17061.0,289.0,133.0,150167.0,A+,10/18/2020 14:00,2020-10-18T14:00:00Z,10/18 10:00,5067.0,17061.0,3890107.0,,,171245.0,4759.0,308.0,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
87,2020-10-18,Oklahoma,OK,3954821,107299.0,14485.0,,posNeg,792.0,7798.0,301.0,,91643.0,A+,10/18/2020 00:00,2020-10-18T00:00:00Z,10/17 20:00,1171.0,7798.0,1448159.0,118537.0,1327532.0,107299.0,,,,,85717.0,4635.0,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
88,2020-10-18,Oregon,OR,4301089,39532.0,33042.0,1964.0,posNeg,190.0,2886.0,44.0,15.0,5870.0,A+,10/18/2020 03:01,2020-10-18T03:01:00Z,10/17 23:01,620.0,2886.0,,,745572.0,36971.0,,,,773225.0,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
89,2020-10-18,Pennsylvania,PA,12820878,182212.0,28966.0,7164.0,posNeg,841.0,,,93.0,144754.0,A+,10/18/2020 12:00,2020-10-18T12:00:00Z,10/18 08:00,8492.0,,3562114.0,,,175048.0,,,,2307699.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
90,2020-10-18,Rhode Island,RI,1056161,28262.0,24558.0,,totalTestEncountersViral,124.0,3050.0,16.0,4.0,2546.0,A+,10/19/2020 12:08,2020-10-19T12:08:00Z,10/19 08:08,1158.0,3050.0,,38515.0,936469.0,28262.0,,,974984.0,398224.0,,,,,,,,,,,0,0,0,0,0,,2.1,2217.9381000000003
91,2020-10-18,South Carolina,SC,5210095,163990.0,78221.0,6596.0,posNeg,716.0,9939.0,186.0,97.0,82119.0,A+,10/17/2020 23:59,2020-10-17T23:59:00Z,10/17 19:59,3650.0,9939.0,1594667.0,205731.0,1388936.0,157394.0,3439.0,211.0,,,76629.0,8105.0,68524.0,,,,,,82974.0,13785.0,0,0,0,0,0,,2.4,12504.228000000001
92,2020-10-18,South Dakota,SD,903027,33269.0,8012.0,930.0,totalTestsPeopleViral,300.0,2119.0,,,24934.0,A,10/17/2020 14:00,2020-10-17T14:00:00Z,10/17 10:00,323.0,2119.0,364409.0,,,32339.0,,,,231047.0,,,,,,,,,,,0,0,0,0,0,,4.8,4334.5296
93,2020-10-18,Tennessee,TN,6897576,228744.0,21109.0,11332.0,posNeg,1105.0,9577.0,324.0,143.0,204726.0,A+,10/18/2020 15:00,2020-10-18T15:00:00Z,10/18 11:00,2909.0,9577.0,3329487.0,263711.0,3065776.0,217412.0,2776.0,133.0,,,,,,,,,,,,,0,0,0,0,0,,2.9,20002.9704
94,2020-10-18,Texas,TX,29472295,823779.0,80534.0,,posNeg,4226.0,,1340.0,,726231.0,A,10/18/2020 16:05,2020-10-18T16:05:00Z,10/18 12:05,17014.0,,7326919.0,,,823779.0,,,,,450891.0,42428.0,,,,,,,236598.0,20640.0,0,0,0,0,0,,2.3,67786.27849999999
95,2020-10-18,Utah,UT,3282115,94394.0,23685.0,,posNeg,307.0,4656.0,102.0,,70166.0,A+,10/18/2020 10:52,2020-10-18T10:52:00Z,10/18 06:52,543.0,4656.0,1299715.0,,,94394.0,,,,973938.0,,,,,,,28872.0,3261.0,59735.0,3424.0,0,0,0,0,0,,1.8,5907.807
96,2020-10-18,Virginia,VA,8626207,166138.0,143671.0,10300.0,totalTestEncountersViral,972.0,20006.0,205.0,95.0,19034.0,A+,10/17/2020 17:00,2020-10-17T17:00:00Z,10/17 13:00,3433.0,20006.0,,185890.0,,155838.0,3186.0,247.0,2386778.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
97,2020-10-18,Vermont,VT,628061,1937.0,190.0,,posNeg,2.0,,,,1689.0,B,10/17/2020 23:59,2020-10-17T23:59:00Z,10/17 19:59,58.0,,,,,1937.0,58.0,,,178460.0,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
98,2020-10-18,Washington,WA,7797095,98201.0,95962.0,,totalTestEncountersViral,292.0,7994.0,,26.0,0.0,B,10/18/2020 02:59,2020-10-18T02:59:00Z,10/17 22:59,2239.0,7994.0,,,,98201.0,2239.0,,2214560.0,,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
99,2020-10-18,Wisconsin,WI,5851754,175227.0,43408.0,9041.0,posNeg,1068.0,9027.0,268.0,,130231.0,A+,10/18/2020 00:00,2020-10-18T00:00:00Z,10/17 20:00,1588.0,9027.0,,,,166186.0,1574.0,14.0,,1756755.0,,,,,,,,,,,0,0,0,0,0,,2.1,12288.6834
100,2020-10-18,West Virginia,WV,1778070,20081.0,4940.0,939.0,posNeg,173.0,,64.0,28.0,14742.0,B,10/17/2020 23:59,2020-10-17T23:59:00Z,10/17 19:59,399.0,,679933.0,,,19142.0,395.0,4.0,,,18724.0,,,,,,,,,,0,0,0,0,0,,3.8,6756.665999999999
101,2020-10-18,Wyoming,WY,567025,9025.0,2341.0,1352.0,posNeg,51.0,360.0,,,6627.0,B,10/18/2020 11:34,2020-10-18T11:34:00Z,10/18 07:34,57.0,360.0,208990.0,7105.0,201884.0,7673.0,,,,116091.0,,,,,,,,,,,0,0,0,0,0,,3.5,1984.5874999999999
102,2020-10-17,Alaska,AK,734002,11792.0,5277.0,,totalTestsViral,68.0,,,9.0,6448.0,A,10/17/2020 03:59,2020-10-17T03:59:00Z,10/16 23:59,67.0,,530500.0,10678.0,519506.0,11792.0,67.0,,,,,,,,,,,,,,0,0,0,0,0,,2.2,1614.8044
103,2020-10-17,Alabama,AL,4908621,171662.0,94636.0,20966.0,totalTestsViral,823.0,18855.0,,,74238.0,A,10/17/2020 11:00,2020-10-17T11:00:00Z,10/17 07:00,2788.0,18855.0,1248795.0,,,150696.0,2620.0,168.0,,,,,,61431.0,,,,,,,0,0,0,0,0,,3.1,15216.725100000001
104,2020-10-17,Arkansas,AR,3038999,98422.0,8818.0,5595.0,totalTestsViral,573.0,6278.0,236.0,92.0,87920.0,A+,10/16/2020 00:00,2020-10-16T00:00:00Z,10/15 20:00,1684.0,6278.0,1207642.0,,1114815.0,92827.0,1533.0,151.0,,,,,,,,,35396.0,6192.0,21856.0,3300.0,0,0,0,0,0,,3.2,9724.7968
105,2020-10-17,Arizona,AZ,7378494,230407.0,186390.0,5143.0,totalTestsPeopleViral,757.0,20618.0,174.0,81.0,38193.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,5824.0,20618.0,,,,225264.0,5539.0,285.0,,1620703.0,307425.0,,,,,,,,,,0,0,0,0,0,,1.9,14019.138599999998
106,2020-10-17,California,CA,39937489,864455.0,847556.0,,totalTestsViral,2995.0,,743.0,,0.0,B,10/17/2020 02:59,2020-10-17T02:59:00Z,10/16 22:59,16899.0,,16756711.0,,,864455.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,71887.4802
107,2020-10-17,Colorado,CO,5845526,83230.0,74101.0,5673.0,totalTestEncountersViral,434.0,8169.0,,,7087.0,A,10/16/2020 01:59,2020-10-16T01:59:00Z,10/15 21:59,2042.0,8169.0,,,,77577.0,,,1646557.0,1059831.0,175900.0,12432.0,163468.0,,,,,,,,0,0,0,0,0,,1.9,11106.499399999999
108,2020-10-17,Connecticut,CT,3563077,62830.0,48637.0,2521.0,posNeg,184.0,12043.0,,,9651.0,B,10/15/2020 20:30,2020-10-15T20:30:00Z,10/15 16:30,4542.0,12043.0,1965112.0,,,60309.0,3641.0,901.0,,,,,,,,,,,,,0,0,0,0,0,,2.0,7126.154
109,2020-10-17,District of Columbia,DC,720687,16334.0,2900.0,,totalTestEncountersViral,84.0,,23.0,8.0,12793.0,A+,10/16/2020 00:00,2020-10-16T00:00:00Z,10/15 20:00,641.0,,,,,,,,462968.0,239835.0,,,,,,,,,,,0,0,0,0,0,,4.4,3171.0228
110,2020-10-17,Delaware,DE,982895,22942.0,10350.0,1093.0,posNeg,101.0,,26.0,,11928.0,A+,10/16/2020 18:00,2020-10-16T18:00:00Z,10/16 14:00,664.0,,499403.0,,,21849.0,583.0,81.0,,324469.0,,,,,,,,,,,0,0,0,0,0,,2.2,2162.369
111,2020-10-17,Florida,FL,21992985,752481.0,736363.0,24792.0,posNeg,2031.0,47513.0,,,0.0,A,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,16118.0,47513.0,8238315.0,967848.0,7226175.0,727689.0,16118.0,,,5711339.0,539844.0,51923.0,487730.0,526404.0,50676.0,475588.0,,,,,0,0,0,0,0,,2.6,57181.761000000006
112,2020-10-17,Georgia,GA,10736059,339384.0,331777.0,,totalTestsViral,1622.0,30350.0,,,0.0,A,10/17/2020 14:50,2020-10-17T14:50:00Z,10/17 10:50,7607.0,30350.0,3280668.0,317180.0,2963488.0,339384.0,,,,,318261.0,27746.0,,,,,,,,,0,0,0,0,0,,2.4,25766.541599999997
113,2020-10-17,Hawaii,HI,1412687,14047.0,2915.0,194.0,totalTestEncountersViral,100.0,988.0,25.0,14.0,10947.0,B,10/16/2020 18:00,2020-10-16T18:00:00Z,10/16 14:00,185.0,988.0,,13794.0,,13853.0,,,469684.0,308090.0,,,,,,,,,,,0,0,0,0,0,,1.9,2684.1052999999997
114,2020-10-17,Iowa,IA,3179849,101103.0,18074.0,,posNeg,461.0,,104.0,46.0,81502.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,1527.0,,,,,101103.0,,,,829503.0,,,,63869.0,3663.0,60167.0,65216.0,5158.0,,,0,0,0,0,0,,3.0,9539.547
115,2020-10-17,Idaho,ID,1826156,51704.0,25724.0,5618.0,totalTestsPeopleViral,221.0,2174.0,55.0,,25457.0,A,10/16/2020 19:00,2020-10-16T19:00:00Z,10/16 15:00,523.0,2174.0,457644.0,,,46086.0,482.0,41.0,,348518.0,,,,,,,,,,,0,0,0,0,0,,1.9,3469.6964
116,2020-10-17,Illinois,IL,12659682,343390.0,333938.0,3587.0,posNeg,2073.0,,422.0,165.0,0.0,A,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,9452.0,,6696257.0,,,339803.0,9192.0,260.0,,,,,,,,,,,,,0,0,0,0,0,,2.5,31649.205
117,2020-10-17,Indiana,IN,6745354,145977.0,35740.0,,totalTestsViral,1358.0,14604.0,403.0,136.0,106319.0,A+,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,3918.0,14604.0,2485506.0,143090.0,,,3685.0,233.0,,1545927.0,,,,,,,,,,,0,0,0,0,0,,2.7,18212.455800000003
118,2020-10-17,Kansas,KS,2910357,70855.0,67617.0,,posNeg,456.0,3370.0,123.0,47.0,2379.0,A+,10/16/2020 10:00,2020-10-16T10:00:00Z,10/16 06:00,859.0,3370.0,,,,,,,,589189.0,,,,,,,,,,,0,0,0,0,0,,3.3,9604.1781
119,2020-10-17,Kentucky,KY,4499692,86797.0,68330.0,12882.0,totalTestsViral,691.0,6592.0,185.0,,17155.0,B,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,1312.0,6592.0,1674648.0,,,73915.0,1298.0,14.0,,,80982.0,,,,,,,,39004.0,,0,0,0,0,0,,3.2,14399.0144
120,2020-10-17,Louisiana,LA,4645184,177726.0,10207.0,3088.0,posNeg,557.0,,,60.0,161792.0,A,10/16/2020 13:00,2020-10-16T13:00:00Z,10/16 09:00,5727.0,,,,,174638.0,5527.0,200.0,,2562564.0,,,,,,,,,,,0,0,0,0,0,,3.3,15329.1072
121,2020-10-17,Massachusetts,MA,6976597,142930.0,14315.0,3027.0,totalTestsViral,500.0,12990.0,88.0,36.0,118892.0,A+,10/17/2020 08:00,2020-10-17T08:00:00Z,10/17 04:00,9723.0,12990.0,5088797.0,182472.0,,139903.0,9503.0,220.0,,2499045.0,,,,123968.0,,,161945.0,,,,0,0,0,0,0,,2.3,16046.173099999998
122,2020-10-17,Maryland,MD,6083116,135127.0,123211.0,,totalTestsViral,422.0,16352.0,108.0,,7880.0,A,10/17/2020 10:00,2020-10-17T10:00:00Z,10/17 06:00,4036.0,16352.0,3049634.0,162576.0,,135127.0,3891.0,145.0,,1794904.0,,,,142054.0,12794.0,129260.0,,,,,0,0,0,0,0,,1.9,11557.920399999999
123,2020-10-17,Maine,ME,1345790,5913.0,655.0,630.0,posNeg,11.0,467.0,5.0,1.0,5112.0,A+,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,146.0,467.0,533019.0,6563.0,526133.0,5283.0,145.0,1.0,,,10353.0,344.0,9979.0,,,,,,,,0,0,0,0,0,,2.5,3364.475
124,2020-10-17,Michigan,MI,10045029,159119.0,42263.0,16013.0,posNeg,1000.0,,254.0,94.0,109539.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,7317.0,,4261714.0,197889.0,4111638.0,143106.0,6987.0,330.0,,,310344.0,,,,,,,,,,0,0,0,0,0,,2.5,25112.572500000002
125,2020-10-17,Minnesota,MN,5700671,121090.0,12099.0,272.0,totalTestEncountersViral,484.0,8801.0,126.0,,106774.0,A,10/16/2020 17:00,2020-10-16T17:00:00Z,10/16 13:00,2217.0,8801.0,,,,120818.0,2208.0,9.0,2458271.0,1661351.0,,,,,,,,,18861.0,,0,0,0,0,0,,2.5,14251.677500000002
126,2020-10-17,Missouri,MO,6169270,154928.0,152348.0,,totalTestsViral,1431.0,,,,0.0,B,10/17/2020 00:59,2020-10-17T00:59:00Z,10/16 20:59,2580.0,,2266988.0,178082.0,2084659.0,154928.0,,,,1378663.0,84189.0,4929.0,79062.0,68599.0,3618.0,71709.0,13907.0,,24668.0,4963.0,0,0,0,0,0,,3.1,19124.737
127,2020-10-17,Mississippi,MS,2989260,110006.0,12670.0,11531.0,posNeg,609.0,6237.0,140.0,69.0,94165.0,A+,10/16/2020 00:00,2020-10-16T00:00:00Z,10/15 20:00,3171.0,6237.0,827497.0,,,98475.0,2879.0,292.0,,,41053.0,95.0,,,,,,,72982.0,,0,0,0,0,0,,4.0,11957.04
128,2020-10-17,Montana,MT,1086759,22233.0,8598.0,,posNeg,324.0,1001.0,,,13395.0,C,10/17/2020 01:59,2020-10-17T01:59:00Z,10/16 21:59,240.0,1001.0,428128.0,,,22233.0,,,,,,,,,,,,,,,0,0,0,0,0,,3.3,3586.3046999999997
129,2020-10-17,North Carolina,NC,10611862,243725.0,33325.0,8128.0,posNeg,1140.0,,316.0,,206471.0,A+,10/17/2020 10:30,2020-10-17T10:30:00Z,10/17 06:30,3929.0,,3574444.0,,,235597.0,3882.0,47.0,,,,,,,,,,,14658.0,,0,0,0,0,0,,2.1,22284.9102
130,2020-10-17,North Dakota,ND,761723,31261.0,5468.0,,totalTestEncountersViral,217.0,1242.0,39.0,,25492.0,B,10/17/2020 01:59,2020-10-17T01:59:00Z,10/16 21:59,301.0,1242.0,754769.0,,,31261.0,296.0,5.0,726187.0,268672.0,10478.0,569.0,9909.0,,,,,,,,0,0,0,0,0,,4.3,3275.4089
131,2020-10-17,Nebraska,NE,1952570,56714.0,18084.0,,posNeg,322.0,2647.0,,,38083.0,A,10/16/2020 21:55,2020-10-16T21:55:00Z,10/16 17:55,547.0,2647.0,784435.0,,,56714.0,,,,535661.0,,,,,,,,,,,0,0,0,0,0,,3.6,7029.2519999999995
132,2020-10-17,New Hampshire,NH,1371246,9625.0,937.0,,totalTestsViral,18.0,761.0,,,8222.0,B,10/17/2020 09:00,2020-10-17T09:00:00Z,10/17 05:00,466.0,761.0,523341.0,,,9625.0,,,,311615.0,32487.0,,,31731.0,,,,,,,0,0,0,0,0,,2.1,2879.6166000000003
133,2020-10-17,New Jersey,NJ,8936574,218738.0,166722.0,,posNeg,759.0,24160.0,179.0,60.0,35812.0,B,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,16204.0,24160.0,4135796.0,,,218738.0,14415.0,1789.0,,,,,,,,,,,,,0,0,0,0,0,,2.4,21447.7776
134,2020-10-17,New Mexico,NM,2096640,35770.0,15229.0,,posNeg,168.0,3861.0,,,19613.0,B,10/16/2020 17:50,2020-10-16T17:50:00Z,10/16 13:50,928.0,3861.0,1035851.0,,,35770.0,,,,,,,,,,,,,,,0,0,0,0,0,,1.8,3773.9519999999998
135,2020-10-17,Nevada,NV,3139658,89652.0,85619.0,,posNeg,503.0,,139.0,60.0,2326.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,1707.0,,1154583.0,,,89652.0,,,1130608.0,755234.0,,,,,,,,,,,0,0,0,0,0,,2.1,6593.2818
136,2020-10-17,New York,NY,19440469,482891.0,379019.0,,posNeg,929.0,89995.0,195.0,103.0,78235.0,B,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,25637.0,89995.0,,,,482891.0,,,12771403.0,,,,,,,,,,,,0,0,0,0,0,,2.7,52489.2663
137,2020-10-17,Ohio,OH,11747694,180225.0,25807.0,10414.0,posNeg,1079.0,17009.0,282.0,127.0,149351.0,A+,10/17/2020 14:00,2020-10-17T14:00:00Z,10/17 10:00,5067.0,17009.0,3843985.0,,,169811.0,4759.0,308.0,,,,,,,,,,,,,0,0,0,0,0,,2.8,32893.5432
138,2020-10-17,Oklahoma,OK,3954821,106503.0,14490.0,,posNeg,792.0,7770.0,301.0,,90845.0,A+,10/17/2020 00:00,2020-10-17T00:00:00Z,10/16 20:00,1168.0,7770.0,1448159.0,118537.0,1327532.0,106503.0,,,,,85717.0,4635.0,,,,,,,,,0,0,0,0,0,,2.8,11073.4988
139,2020-10-17,Oregon,OR,4301089,39316.0,32826.0,1964.0,posNeg,190.0,2886.0,44.0,15.0,5870.0,A+,10/17/2020 03:01,2020-10-17T03:01:00Z,10/16 23:01,620.0,2886.0,,,742327.0,36971.0,,,,773225.0,,,,,,,,,,,0,0,0,0,0,,1.6,6881.7424
140,2020-10-17,Pennsylvania,PA,12820878,180943.0,27723.0,7093.0,posNeg,847.0,,,92.0,144754.0,A+,10/17/2020 12:00,2020-10-17T12:00:00Z,10/17 08:00,8466.0,,3562114.0,,,173850.0,,,,2293700.0,,,,,,,,,,,0,0,0,0,0,,2.9,37180.5462
141,2020-10-17,Rhode Island,RI,1056161,27978.0,24285.0,,totalTestEncountersViral,125.0,3039.0,13.0,4.0,2535.0,A+,10/19/2020 12:08,2020-10-19T12:08:00Z,10/19 08:08,1158.0,3039.0,,38180.0,922827.0,27978.0,,,961007.0,394774.0,,,,,,,,,,,0,0,0,0,0,,2.1,2217.9381000000003
142,2020-10-17,South Carolina,SC,5210095,163214.0,77874.0,6559.0,posNeg,759.0,9917.0,205.0,103.0,81703.0,A+,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,3637.0,9917.0,1578492.0,204742.0,1373750.0,156655.0,3427.0,210.0,,,76398.0,8057.0,68341.0,,,,,,82295.0,13716.0,0,0,0,0,0,,2.4,12504.228000000001
143,2020-10-17,South Dakota,SD,903027,32611.0,7768.0,900.0,totalTestsPeopleViral,295.0,2077.0,,,24528.0,A,10/16/2020 14:00,2020-10-16T14:00:00Z,10/16 10:00,315.0,2077.0,359987.0,,,31711.0,,,,229204.0,,,,,,,,,,,0,0,0,0,0,,4.8,4334.5296
144,2020-10-17,Tennessee,TN,6897576,226139.0,19650.0,11077.0,posNeg,1299.0,9555.0,364.0,171.0,203586.0,A+,10/17/2020 15:00,2020-10-17T15:00:00Z,10/17 11:00,2903.0,9555.0,3294056.0,261045.0,3033011.0,215062.0,2770.0,133.0,,,,,,,,,,,,,0,0,0,0,0,,2.9,20002.9704
145,2020-10-17,Texas,TX,29472295,820563.0,80375.0,,posNeg,4275.0,,1348.0,,723204.0,A,10/17/2020 16:35,2020-10-17T16:35:00Z,10/17 12:35,16984.0,,7274236.0,,,820563.0,,,,,449341.0,42170.0,,,,,,,229439.0,20255.0,0,0,0,0,0,,2.3,67786.27849999999
146,2020-10-17,Utah,UT,3282115,93297.0,23647.0,,posNeg,313.0,4610.0,96.0,,69110.0,A+,10/17/2020 11:06,2020-10-17T11:06:00Z,10/17 07:06,540.0,4610.0,1288109.0,,,93297.0,,,,966451.0,,,,,,,28590.0,3227.0,59052.0,3387.0,0,0,0,0,0,,1.8,5907.807
147,2020-10-17,Virginia,VA,8626207,165238.0,142820.0,10170.0,totalTestEncountersViral,993.0,19989.0,219.0,100.0,18996.0,A+,10/16/2020 17:00,2020-10-16T17:00:00Z,10/16 13:00,3422.0,19989.0,,184857.0,,155068.0,3175.0,247.0,2366380.0,,,,,,,,,,,,0,0,0,0,0,,2.1,18115.0347
148,2020-10-17,Vermont,VT,628061,1926.0,181.0,,posNeg,3.0,,,,1687.0,B,10/16/2020 23:59,2020-10-16T23:59:00Z,10/16 19:59,58.0,,,,,1926.0,58.0,,,177333.0,,,,,,,,,,,0,0,0,0,0,,2.1,1318.9281
149,2020-10-17,Washington,WA,7797095,96894.0,94655.0,,totalTestEncountersViral,280.0,7971.0,,27.0,0.0,B,10/16/2020 02:59,2020-10-16T02:59:00Z,10/15 22:59,2239.0,7971.0,,,,96894.0,2239.0,,2194254.0,,,,,,,,,,,,0,0,0,0,0,,1.7,13255.0615
